LicenseNumber,LicenseType,LicenseTypeSubCategory,LicenseCategoryNumber,LicenseStatus,LicenseSubStatus,BusinessName,DoingBusinessAs,LocationStreetAddress,LocationCity,LocationState,LocationZip,LocationCounty,Geo,Full Address
21591800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09193,,2615 BRICE ROAD,REYNOLDSBURG,OH,43068,Franklin,"(39.9270655, -82.8319504)","2615 BRICE ROAD, REYNOLDSBURG, OH 43068"
21533400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09337,,5815 SECOR ROAD,TOLEDO,OH,43623,Lucas,"(41.7214076, -83.624783)","5815 SECOR ROAD, TOLEDO, OH 43623"
21591350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09346,,9166 STATE ROUTE 43,STREETSBORO,OH,44241,Portage,"(41.2402958, -81.34466379999999)","9166 STATE ROUTE 43, STREETSBORO, OH 44241"
21542300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09372,,33760 CENTER RIDGE ROAD,NORTH RIDGEVILLE,OH,44039,Lorain,"(41.4015352, -81.9909522)","33760 CENTER RIDGE ROAD, NORTH RIDGEVILLE, OH 44039"
21546400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09377,,2124 E. STATE STREET,SALEM,OH,44460,Columbiana,"(40.9012207, -80.8311975)","2124 E. STATE STREET, SALEM, OH 44460"
21529550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09385,,2012 S. UNION,ALLIANCE,OH,44601,Stark,"(40.9014051, -81.10511989999999)","2012 S. UNION, ALLIANCE, OH 44601"
21710350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09407,,14815 MADISON AVENUE,LAKEWOOD,OH,441074009,Cuyahoga,"(41.4769711, -81.8006578)","14815 MADISON AVENUE, LAKEWOOD, OH 441074009"
21541650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09409,,10003 FREMONT PIKE,PERRYSBURG,OH,435513330,Wood,"(41.5430184, -83.58769)","10003 FREMONT PIKE, PERRYSBURG, OH 435513330"
21553400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09483,,1829 N. CLINTON STREET,DEFIANCE,OH,435128555,Defiance,"(41.3059161, -84.359664)","1829 N. CLINTON STREET, DEFIANCE, OH 435128555"
21626300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09520,,5011 PRINCETON ROAD,LIBERTY TOWNSHIP,OH,450119737,Butler,"(39.3877218, -84.4529901)","5011 PRINCETON ROAD, LIBERTY TOWNSHIP, OH 450119737"
21557100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09540,,4530 KENNY ROAD,COLUMBUS,OH,432203509,Franklin,"(40.0535717, -83.0488414)","4530 KENNY ROAD, COLUMBUS, OH 432203509"
21607650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09541,,5555 NEW ALBANY RD.,NEW ALBANY,OH,43054,Franklin,"(40.09803803167204, -82.81829047350597)","5555 NEW ALBANY RD., NEW ALBANY, OH 43054"
21534950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09577,,7776 COX LANE,WEST CHESTER,OH,45069,Butler,"(39.3534796, -84.3655339)","7776 COX LANE, WEST CHESTER, OH 45069"
21613050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09636,,6385 BRANCH HILL GUINEA PIKE,LOVELAND,OH,45140,Hamilton,"(39.2284797, -84.2565276)","6385 BRANCH HILL GUINEA PIKE, LOVELAND, OH 45140"
21637000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09669,,15 S. MAIN STREET,HUBBARD,OH,44425,Trumbull,"(41.1559833, -80.5682678)","15 S. MAIN STREET, HUBBARD, OH 44425"
21720450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09733,,1300 E. 2ND STREET,FRANKLIN,OH,450051898,Warren,"(39.5628423, -84.2770106)","1300 E. 2ND STREET, FRANKLIN, OH 450051898"
20085700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09775,,406 MAIN STREET,CINCINNATI,OH,45202-0001,Hamilton,"(39.1006508, -84.50921029999999)","406 MAIN STREET, CINCINNATI, OH 45202-0001"
21577200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09833,,318 W. PROSPECT ROAD,ASHTABULA,OH,44004,Ashtabula,"(41.8703777, -80.78264759999999)","318 W. PROSPECT ROAD, ASHTABULA, OH 44004"
21564750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09873,,911 S. MAIN STREET,CENTERVILLE,OH,454585801,Montgomery,"(39.6126449, -84.1609715)","911 S. MAIN STREET, CENTERVILLE, OH 454585801"
21657400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09903,,3800 TIPPECANOE ROAD,YOUNGSTOWN,OH,445113310,Mahoning,"(41.06193220000001, -80.7116422)","3800 TIPPECANOE ROAD, YOUNGSTOWN, OH 445113310"
21690300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09904,,5383 CEMETERY ROAD,HILLIARD,OH,43026-1502,Franklin,"(40.0295374, -83.16029379999999)","5383 CEMETERY ROAD, HILLIARD, OH 43026-1502"
21555150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10029,,27251 WOLF ROAD,BAY VILLAGE,OH,441402020,Cuyahoga,"(41.484252, -81.92240520000001)","27251 WOLF ROAD, BAY VILLAGE, OH 441402020"
21555550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10032,,8966 BRECKSVILLE ROAD,BRECKSVILLE,OH,44141,Cuyahoga,"(41.31815100000001, -81.6272675)","8966 BRECKSVILLE ROAD, BRECKSVILLE, OH 44141"
21701500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10050,,6201 E. BROAD STREET,COLUMBUS,OH,43213-5500,Franklin,"(39.9795202, -82.8372195)","6201 E. BROAD STREET, COLUMBUS, OH 43213-5500"
21673800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10051,,8060 S. MASON MONTGOMERY ROAD,MASON,OH,450409597,Warren,"(39.3216949, -84.3118587)","8060 S. MASON MONTGOMERY ROAD, MASON, OH 450409597"
21754900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10053,,3141 TREMONT ROAD,UPPER ARLINGTON,OH,432212034,Franklin,"(40.0209519, -83.0616099)","3141 TREMONT ROAD, UPPER ARLINGTON, OH 432212034"
21555300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10220,,520 BROADWAY AVENUE,BEDFORD,OH,441462724,Cuyahoga,"(41.3953487, -81.54106589999999)","520 BROADWAY AVENUE, BEDFORD, OH 441462724"
21614450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10222,,2730 BROADWAY,LORAIN,OH,44052,Lorain,"(41.4456105, -82.1656592)","2730 BROADWAY, LORAIN, OH 44052"
21730850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10295,,1321 DELAWARE AVENUE,MARION,OH,433026421,Marion,"(40.5649895, -83.1210294)","1321 DELAWARE AVENUE, MARION, OH 433026421"
21637850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10327,,1000 E. MAIN STREET,GREENVILLE,OH,453312802,Darke,"(40.1100933, -84.6230559)","1000 E. MAIN STREET, GREENVILLE, OH 453312802"
21625300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10328,,7888 YORK ROAD,PARMA,OH,44130,Cuyahoga,"(41.3512819, -81.7604947)","7888 YORK ROAD, PARMA, OH 44130"
20527200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10493,,398 ANDERSON FERRY ROAD,CINCINNATI,OH,45238-5695,Hamilton,"(39.0935382, -84.61743299999999)","398 ANDERSON FERRY ROAD, CINCINNATI, OH 45238-5695"
21678800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10518,,6707 N. RIDGE ROAD,MADISON,OH,44057,Lake,"(41.8025123, -81.0478552)","6707 N. RIDGE ROAD, MADISON, OH 44057"
21708700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10567,,95 W. GARFIELD ROAD,AURORA,OH,44202-6547,Portage,"(41.3171097, -81.3486423)","95 W. GARFIELD ROAD, AURORA, OH 44202-6547"
21677250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10569,,2249 YOUNGSTOWN WARREN ROAD,NILES,OH,444464567,Trumbull,"(41.1830002, -80.71771609999999)","2249 YOUNGSTOWN WARREN ROAD, NILES, OH 444464567"
21715600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10579,,403 S. MAIN STREET,BRYAN,OH,43506,Williams,"(41.4704604, -84.55028209999999)","403 S. MAIN STREET, BRYAN, OH 43506"
21751650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10580,,5000 BRANDT PIKE,HUBER HEIGHTS,OH,454246108,Montgomery,"(39.8258888, -84.1217243)","5000 BRANDT PIKE, HUBER HEIGHTS, OH 454246108"
21555000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10710,,20485 EUCLID AVENUE,EUCLID,OH,44117,Cuyahoga,"(41.5670835, -81.5379981)","20485 EUCLID AVENUE, EUCLID, OH 44117"
21844100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10784,,144 E. MAIN STREET,RAVENNA,OH,44266,Portage,"(41.157284, -81.2411271)","144 E. MAIN STREET, RAVENNA, OH 44266"
21689500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10810,,764 HEBRON ROAD,HEATH,OH,430561354,Licking,"(40.03068620000001, -82.4379757)","764 HEBRON ROAD, HEATH, OH 430561354"
21770050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10868,,1013 N. MAIN STREET,BOWLING GREEN,OH,43402,Wood,"(41.387044, -83.6512181)","1013 N. MAIN STREET, BOWLING GREEN, OH 43402"
21680900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10915,,101 E. SANDUSKY AVENUE,BELLEFONTAINE,OH,433112016,Logan,"(40.3629697, -83.7590281)","101 E. SANDUSKY AVENUE, BELLEFONTAINE, OH 433112016"
21722550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10956,,4 E. LEAGUE STREET,NORWALK,OH,44857-1308,Huron,"(41.2473468, -82.6184763)","4 E. LEAGUE STREET, NORWALK, OH 44857-1308"
21761200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11143,,3009 W. MARKET STREET,FAIRLAWN,OH,443333610,Summit,"(41.1289816, -81.610445)","3009 W. MARKET STREET, FAIRLAWN, OH 443333610"
21929850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11145,,9669 SAWMILL PARKWAY,POWELL,OH,43065,Delaware,"(40.1578822, -83.09024079999999)","9669 SAWMILL PARKWAY, POWELL, OH 43065"
21751600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11158,,1090 NORTHVIEW DRIVE,HILLSBORO,OH,45133,Highland,"(39.2193611, -83.6074201)","1090 NORTHVIEW DRIVE, HILLSBORO, OH 45133"
20789400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11269,,8210 WINTON ROAD,CINCINNATI,OH,452315903,Hamilton,"(39.2164454, -84.5175601)","8210 WINTON ROAD, CINCINNATI, OH 452315903"
21787550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11293,,300 GREENE STREET,MARIETTA,OH,45750,Washington,"(39.4120467, -81.4484256)","300 GREENE STREET, MARIETTA, OH 45750"
21988600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11294,,1070 WESTERN AVENUE,CHILLICOTHE,OH,45601-1174,Ross,"(39.3326425, -83.01358429999999)","1070 WESTERN AVENUE, CHILLICOTHE, OH 45601-1174"
21913300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11510,,2269 N. FAIRFIELD ROAD,BEAVERCREEK,OH,45431-2526,Greene,"(39.7559098, -84.05448120000001)","2269 N. FAIRFIELD ROAD, BEAVERCREEK, OH 45431-2526"
21701550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11511,,1001 W. STATE STREET,TRENTON,OH,45067,Butler,"(39.4800848, -84.47820399999999)","1001 W. STATE STREET, TRENTON, OH 45067"
21886600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11558,,5644 MAYFIELD ROAD,LYNDHURST,OH,44124,Cuyahoga,"(41.5195741, -81.4762271)","5644 MAYFIELD ROAD, LYNDHURST, OH 44124"
20112900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11630,,6918 HAMILTON AVE,CINCINNATI,OH,45231,Hamilton,"(39.2183634, -84.54884179999999)","6918 HAMILTON AVE, CINCINNATI, OH 45231"
21804700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11694,,190 CHESTNUT STREET,COSHOCTON,OH,43812,Coshocton,"(40.2755328, -81.8693017)","190 CHESTNUT STREET, COSHOCTON, OH 43812"
21781850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11730,,600 S. MECCA STREET,CORTLAND,OH,44410,Trumbull,"(41.3201267, -80.7317935)","600 S. MECCA STREET, CORTLAND, OH 44410"
21913800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11748,,361 EAST WATERLOO ROAD,AKRON,OH,44319,Summit,"(41.0291556, -81.5137166)","361 EAST WATERLOO ROAD, AKRON, OH 44319"
21902950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11810,,"6701 FRANK AVENUE, N.W.",NORTH CANTON,OH,44720-7268,Stark,"(40.8784627, -81.44188989999999)","6701 FRANK AVENUE, N.W., NORTH CANTON, OH 44720-7268"
21744550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11846,,1213 N. BARRON STREET,EATON,OH,453201013,Preble,"(39.7580457, -84.63705759999999)","1213 N. BARRON STREET, EATON, OH 453201013"
21793250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #11966,,180 COLEMANS XING,MARYSVILLE,OH,43040,Union,"(40.2384746, -83.349372)","180 COLEMANS XING, MARYSVILLE, OH 43040"
21998300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12008,,1101 HILL ROAD NORTH,PICKERINGTON,OH,43147-8887,Fairfield,"(39.9104671, -82.7796269)","1101 HILL ROAD NORTH, PICKERINGTON, OH 43147-8887"
21917500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12014,,19980 W. 130TH STREET,STRONGSVILLE,OH,44136,Cuyahoga,"(41.2769432, -81.78584049999999)","19980 W. 130TH STREET, STRONGSVILLE, OH 44136"
21948900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12083,,1444 W. 5TH AVE,COLUMBUS,OH,43212,Franklin,"(39.989161, -83.04497940000002)","1444 W. 5TH AVE, COLUMBUS, OH 43212"
21920500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12159,,1900 W. STATE STREET,FREMONT,OH,43420,Sandusky,"(41.3570499, -83.1358104)","1900 W. STATE STREET, FREMONT, OH 43420"
21976500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12372,,1240 COLUMBUS AVENUE,WASHINGTON C.H.,OH,43160,Fayette,"(39.5471111, -83.4274309)","1240 COLUMBUS AVENUE, WASHINGTON C.H., OH 43160"
20790400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12444,,3415 CLARK AVE.,CLEVELAND,OH,44109,Cuyahoga,"(41.4693168, -81.70699309999999)","3415 CLARK AVE., CLEVELAND, OH 44109"
21917600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12445,,24590 LORAIN ROAD,NORTH OLMSTED,OH,44070,Cuyahoga,"(41.4272489, -81.8949277)","24590 LORAIN ROAD, NORTH OLMSTED, OH 44070"
21913150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12476,,521 EAST MAIN STREET,JACKSON,OH,45640,Jackson,"(39.0476246, -82.6322191)","521 EAST MAIN STREET, JACKSON, OH 45640"
22069150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12634,,1415 ROCKSIDE ROAD,PARMA,OH,44134,Cuyahoga,"(41.4048697, -81.6891428)","1415 ROCKSIDE ROAD, PARMA, OH 44134"
21960750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12703,,537 W. MAIN STREET,XENIA,OH,45385,Greene,"(39.6836256, -83.93880899999999)","537 W. MAIN STREET, XENIA, OH 45385"
20106100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12830,,3 W. CORRY STREET,CINCINNATI,OH,45219,Hamilton,"(39.1287842, -84.5108308)","3 W. CORRY STREET, CINCINNATI, OH 45219"
20592250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12831,,7135 BEECHMONT AVE.,CINCINNATI,OH,45230,Hamilton,"(39.0730434, -84.3620914)","7135 BEECHMONT AVE., CINCINNATI, OH 45230"
21984500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #12832,,775 W. WENGER ROAD,ENGLEWOOD,OH,45322,Montgomery,"(39.8624249, -84.31071690000002)","775 W. WENGER ROAD, ENGLEWOOD, OH 45322"
21988550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #13007,,1040 POLARIS PARKWAY,COLUMBUS,OH,43240,Delaware,"(40.1472626, -82.99156529999999)","1040 POLARIS PARKWAY, COLUMBUS, OH 43240"
20887950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #13058,,35279 VINE STREET,WILLOWICK,OH,44095,Lake,"(41.6430851, -81.4369388)","35279 VINE STREET, WILLOWICK, OH 44095"
22103550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #13635,,6330 CINCINNATI DAYTON ROAD,LIBERTY TOWNSHIP,OH,45044-8797,Butler,"(39.3908518, -84.3703891)","6330 CINCINNATI DAYTON ROAD, LIBERTY TOWNSHIP, OH 45044-8797"
21980350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #13680,,"1040 DELAWARE AVE., STE A",MARION,OH,43302,Marion,"(40.5702744, -83.1204989)","1040 DELAWARE AVE., STE A, MARION, OH 43302"
22456000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #15467,,110 LINCOLN WAY WEST,MASSILLON,OH,44647,Stark,"(40.7965012, -81.5242165)","110 LINCOLN WAY WEST, MASSILLON, OH 44647"
22474400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #16294,,5 LIMITED PARKWAY EAST,REYNOLDSBURG,OH,43068,Franklin,"(39.9833635, -82.7706628)","5 LIMITED PARKWAY EAST, REYNOLDSBURG, OH 43068"
22854300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #17284,,432 32nd St,Bellaire,OH,43906-1574,Belmont,"(40.0142803, -80.7451332)","432 32nd St, Bellaire, OH 43906-1574"
22854200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,Walgreens #17826,,901 E. MAIN STREET,BARNESVILLE,OH,43713,Belmont,"(39.9901599, -81.1586286)","901 E. MAIN STREET, BARNESVILLE, OH 43713"
20790450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,Walgreens #21252,,16100 Lake Shore Blvd,Cleveland,OH,44110-1001,Cuyahoga,"(41.5793634, -81.56854609999999)","16100 Lake Shore Blvd, Cleveland, OH 44110-1001"
20580400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #2875,,1982 EIGHT MILE RD,CINCINNATI,OH,45255,Hamilton,"(39.087344, -84.3214161)","1982 EIGHT MILE RD, CINCINNATI, OH 45255"
21074700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #4731,,6901 MIAMI AVENUE,MADEIRA,OH,45243,Hamilton,"(39.1861396, -84.3643092)","6901 MIAMI AVENUE, MADEIRA, OH 45243"
20799300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS 03278,,834 W. MARKET STREET,AKRON,OH,44303,Summit,"(41.0964921, -81.54461920000001)","834 W. MARKET STREET, AKRON, OH 44303"
