BusinessName,DoingBusinessAs,Public Zip,votes_dem,votes_rep,pct_dem_lead,PopInsured,TotalPop,Life Exp, Median_Income_Dollars , Mean_Income_Dollars ,Public Address Street,LocationCity,LocationState,LocationCounty,Geo,Full Address,ZCTA5,GEOID,LicenseNumber,LicenseType,LicenseTypeSubCategory,LicenseCategoryNumber,LicenseStatus,Census_Tract_Code
WALGREENS #09372,,44039,381,540,-17,"34,670","35,892",78.3," $94,128.00 "," $114,061.00 ",33760 CENTER RIDGE ROAD,NORTH RIDGEVILLE,OH,Lorain,"(41.4015352, -81.9909522)","33760 CENTER RIDGE ROAD, NORTH RIDGEVILLE, OH 44039",44039,39093-N RIDGEVILLE 2-D,21542300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39093080104
WALGREENS #09377,,44460,133,300,-38.1,"22,852","24,853",75.9," $59,882.00 "," $75,691.00 ",2124 E. STATE STREET,SALEM,OH,Columbiana,"(40.9012207, -80.8311975)","2124 E. STATE STREET, SALEM, OH 44460",44460,39029-SALEM CITY 3-C,21546400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39029950600
WALGREENS #09385,,44601,418,481,-6.9,"29,828","32,367",78.2," $61,887.00 "," $76,879.00 ",2012 S. UNION,ALLIANCE,OH,Stark,"(40.9014051, -81.10511989999999)","2012 S. UNION, ALLIANCE, OH 44601",44601,39151-ALLIANCE 3-C,21529550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39151710600
WALGREENS #09407,,441074009,533,191,46.5,"46,574","50,047",77.7," $65,778.00 "," $92,084.00 ",14815 MADISON AVENUE,LAKEWOOD,OH,Cuyahoga,"(41.4769711, -81.8006578)","14815 MADISON AVENUE, LAKEWOOD, OH 441074009",44107,39035-LAKEWOOD 2-I,21710350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035161200
WALGREENS #09409,,435513330,443,432,1.2,"42,242","43,057",83.4," $91,460.00 "," $132,574.00 ",10003 FREMONT PIKE,PERRYSBURG,OH,Wood,"(41.5430184, -83.58769)","10003 FREMONT PIKE, PERRYSBURG, OH 435513330",43551,39173-PERRYSBURG TWP ECKEL,21541650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39173020402
WALGREENS #09483,,435128555,268,575,-35.7,"26,073","27,624",77.1," $72,082.00 "," $87,069.00 ",1829 N. CLINTON STREET,DEFIANCE,OH,Defiance,"(41.3059161, -84.359664)","1829 N. CLINTON STREET, DEFIANCE, OH 435128555",43512,39039-DEFIANCE CITY 3-D,21553400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39039958500
WALGREENS #09520,,450119737,575,1078,-30,"67,234","73,205",," $90,360.00 "," $116,983.00 ",5011 PRINCETON ROAD,LIBERTY TOWNSHIP,OH,Butler,"(39.3877218, -84.4529901)","5011 PRINCETON ROAD, LIBERTY TOWNSHIP, OH 450119737",45011,39017-LIBERTY TWP 11,21626300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39017011137
WALGREENS #09540,,432203509,695,189,55.8,"27,358","29,617",," $77,090.00 "," $130,588.00 ",4530 KENNY ROAD,COLUMBUS,OH,Franklin,"(40.0535717, -83.0488414)","4530 KENNY ROAD, COLUMBUS, OH 432203509",43220,39049-COLUMBUS 59-D,21557100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39049006352
WALGREENS #09541,,43054,569,368,21.2,"26,480","27,571",79.6," $139,679.00 "," $216,089.00 ",5555 NEW ALBANY RD.,NEW ALBANY,OH,Franklin,"(40.09803803167204, -82.81829047350597)","5555 NEW ALBANY RD., NEW ALBANY, OH 43054",43054,39049-COLUMBUS 82-G,21607650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39049007205
WALGREENS #09577,,45069,433,562,-12.8,"52,596","55,236",79.9," $115,539.00 "," $137,448.00 ",7776 COX LANE,WEST CHESTER,OH,Butler,"(39.3534796, -84.3655339)","7776 COX LANE, WEST CHESTER, OH 45069",45069,39017-WEST CHESTER TWP 11,21534950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39017011109
WALGREENS #09636,,45140,216,369,-25.9,"54,861","56,473",78.1," $110,781.00 "," $146,621.00 ",6385 BRANCH HILL GUINEA PIKE,LOVELAND,OH,Hamilton,"(39.2284797, -84.2565276)","6385 BRANCH HILL GUINEA PIKE, LOVELAND, OH 45140",45140,39025-MIAMI TWP Q,21613050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39025040404
WALGREENS #09669,,44425,193,292,-20.2,"12,936","13,315",82.3," $62,287.00 "," $84,058.00 ",15 S. MAIN STREET,HUBBARD,OH,Trumbull,"(41.1559833, -80.5682678)","15 S. MAIN STREET, HUBBARD, OH 44425",44425,39155-HUBBARD CITY 1A,21637000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39155931602
WALGREENS #09733,,450051898,160,441,-45.9,"29,860","31,722",74.8," $74,239.00 "," $92,716.00 ",1300 E. 2ND STREET,FRANKLIN,OH,Warren,"(39.5628423, -84.2770106)","1300 E. 2ND STREET, FRANKLIN, OH 450051898",45005,39165-FRANKLIN CITY F,21720450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39165030501
WALGREENS #09775,,45202-0001,557,212,44.1,"15,465","16,340",79.8," $87,930.00 "," $124,663.00 ",406 MAIN STREET,CINCINNATI,OH,Hamilton,"(39.1006508, -84.50921029999999)","406 MAIN STREET, CINCINNATI, OH 45202-0001",45202,39061-CINCINNATI 06-E,20085700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39061026500
WALGREENS #09833,,44004,112,86,12.4,"28,838","30,709",73.2," $49,507.00 "," $64,767.00 ",318 W. PROSPECT ROAD,ASHTABULA,OH,Ashtabula,"(41.8703777, -80.78264759999999)","318 W. PROSPECT ROAD, ASHTABULA, OH 44004",44004,39007-ASHTABULA 4-B,21577200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39007000704
WALGREENS #09873,,454585801,551,720,-13.1,"34,781","36,985",86.2," $110,682.00 "," $142,869.00 ",911 S. MAIN STREET,CENTERVILLE,OH,Montgomery,"(39.6126449, -84.1609715)","911 S. MAIN STREET, CENTERVILLE, OH 454585801",45458,39113-CENTERVILLE I,21564750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39113040406
WALGREENS #09903,,445113310,302,405,-14.4,"21,785","22,282",78.8," $99,542.00 "," $130,123.00 ",3800 TIPPECANOE ROAD,YOUNGSTOWN,OH,Mahoning,"(41.06193220000001, -80.7116422)","3800 TIPPECANOE ROAD, YOUNGSTOWN, OH 445113310",44406,39099-AUSTINTOWN TWP 17,21657400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39099812302
WALGREENS #09904,,43026-1502,369,313,8,"60,703","64,318",76.3," $110,369.00 "," $130,926.00 ",5383 CEMETERY ROAD,HILLIARD,OH,Franklin,"(40.0295374, -83.16029379999999)","5383 CEMETERY ROAD, HILLIARD, OH 43026-1502",43026,39049-HILLIARD 3-A,21690300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39049007931
WALGREENS #10029,,441402020,543,327,24.6,"15,558","15,826",82.1," $122,083.00 "," $166,637.00 ",27251 WOLF ROAD,BAY VILLAGE,OH,Cuyahoga,"(41.484252, -81.92240520000001)","27251 WOLF ROAD, BAY VILLAGE, OH 441402020",44140,39035-BAY VLG 2-C,21555150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035130104
WALGREENS #10032,,44141,414,436,-2.6,"13,489","13,785",84.4," $127,347.00 "," $162,051.00 ",8966 BRECKSVILLE ROAD,BRECKSVILLE,OH,Cuyahoga,"(41.31815100000001, -81.6272675)","8966 BRECKSVILLE ROAD, BRECKSVILLE, OH 44141",44141,39035-BRECKSVILLE F,21555550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035135105
WALGREENS #10050,,43213-5500,692,285,41.1,"31,280","35,766",80.4," $53,908.00 "," $73,470.00 ",6201 E. BROAD STREET,COLUMBUS,OH,Franklin,"(39.9795202, -82.8372195)","6201 E. BROAD STREET, COLUMBUS, OH 43213-5500",43213,39049-COLUMBUS 84-B,21701500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39049009361
WALGREENS #10051,,450409597,576,545,2.8,"56,495","57,748",," $131,803.00 "," $175,985.00 ",8060 S. MASON MONTGOMERY ROAD,MASON,OH,Warren,"(39.3216949, -84.3118587)","8060 S. MASON MONTGOMERY ROAD, MASON, OH 450409597",45040,39165-MASON CITY Y,21673800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39165032008
WALGREENS #10053,,432212034,789,431,28.9,"33,828","34,988",81.8," $115,393.00 "," $154,989.00 ",3141 TREMONT ROAD,UPPER ARLINGTON,OH,Franklin,"(40.0209519, -83.0616099)","3141 TREMONT ROAD, UPPER ARLINGTON, OH 432212034",43221,39049-UPPER ARLINGTON 3-B,21754900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39049006430
WALGREENS #10220,,441462724,607,254,40.4,"28,021","29,200",76.1," $53,049.00 "," $72,439.00 ",520 BROADWAY AVENUE,BEDFORD,OH,Cuyahoga,"(41.3953487, -81.54106589999999)","520 BROADWAY AVENUE, BEDFORD, OH 441462724",44146,39035-BEDFORD 5-A,21555300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035132301
WALGREENS #10222,,44052,354,149,40,"17,815","19,867",," $36,603.00 "," $49,833.00 ",2730 BROADWAY,LORAIN,OH,Lorain,"(41.4456105, -82.1656592)","2730 BROADWAY, LORAIN, OH 44052",44055,39093-LORAIN CITY 5-B,21614450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39093023200
WALGREENS #10295,,433026421,127,222,-25.7,"46,592","49,352",77.8," $53,833.00 "," $74,937.00 ",1321 DELAWARE AVENUE,MARION,OH,Marion,"(40.5649895, -83.1210294)","1321 DELAWARE AVENUE, MARION, OH 433026421",43302,39101-MARION 4-F,21730850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39101000600
WALGREENS #10327,,453312802,177,518,-48.4,"20,507","21,931",," $53,797.00 "," $70,928.00 ",1000 E. MAIN STREET,GREENVILLE,OH,Darke,"(40.1100933, -84.6230559)","1000 E. MAIN STREET, GREENVILLE, OH 453312802",45331,39037-GREENVILLE CITY 4-B,21637850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39037555001
WALGREENS #10328,,44130,358,532,-19.3,"46,629","49,199",77.8," $68,099.00 "," $82,036.00 ",7888 YORK ROAD,PARMA,OH,Cuyahoga,"(41.3512819, -81.7604947)","7888 YORK ROAD, PARMA, OH 44130",44130,39035-PARMA 7-A,21625300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035177605
WALGREENS #10493,,45238-5695,256,547,-35.9,"45,270","48,792",78.2," $64,672.00 "," $82,390.00 ",398 ANDERSON FERRY ROAD,CINCINNATI,OH,Hamilton,"(39.0935382, -84.61743299999999)","398 ANDERSON FERRY ROAD, CINCINNATI, OH 45238-5695",45238,39061-DELHI M,20527200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39061021421
WALGREENS #10518,,44057,226,348,-20.6,"18,236","19,219",," $70,212.00 "," $87,697.00 ",6707 N. RIDGE ROAD,MADISON,OH,Lake,"(41.8025123, -81.0478552)","6707 N. RIDGE ROAD, MADISON, OH 44057",44057,39085-MADISON TWP E,21678800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39085206700
WALGREENS #10567,,44202-6547,390,397,-0.9,"21,860","22,545",," $116,556.00 "," $147,739.00 ",95 W. GARFIELD ROAD,AURORA,OH,Portage,"(41.3171097, -81.3486423)","95 W. GARFIELD ROAD, AURORA, OH 44202-6547",44202,39133-AURORA 6-B,21708700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39133600303
WALGREENS #10569,,444464567,244,327,-14.4,"18,815","19,723",79.7," $49,779.00 "," $64,140.00 ",2249 YOUNGSTOWN WARREN ROAD,NILES,OH,Trumbull,"(41.1830002, -80.71771609999999)","2249 YOUNGSTOWN WARREN ROAD, NILES, OH 444464567",44446,39155-WEATHERSFIELD TWP E,21677250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39155932000
WALGREENS #10579,,43506,265,496,-29.5,"13,745","14,550",74.2," $60,705.00 "," $81,985.00 ",403 S. MAIN STREET,BRYAN,OH,Williams,"(41.4704604, -84.55028209999999)","403 S. MAIN STREET, BRYAN, OH 43506",43506,39171-BRYAN B - WD2,21715600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39171950600
WALGREENS #10580,,454246108,475,533,-5.7,"46,430","49,291",76.6," $78,566.00 "," $94,824.00 ",5000 BRANDT PIKE,HUBER HEIGHTS,OH,Montgomery,"(39.8258888, -84.1217243)","5000 BRANDT PIKE, HUBER HEIGHTS, OH 454246108",45424,39113-HUBER HEIGHTS 5-B,21751650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39113100400
WALGREENS #10710,,44117,399,28,86.7,"8,371","9,071",," $41,818.00 "," $56,075.00 ",20485 EUCLID AVENUE,EUCLID,OH,Cuyahoga,"(41.5670835, -81.5379981)","20485 EUCLID AVENUE, EUCLID, OH 44117",44117,39035-EUCLID 1-E,21555000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035152701
WALGREENS #10784,,44266,188,172,4.3,"29,947","31,937",74," $61,211.00 "," $78,762.00 ",144 E. MAIN STREET,RAVENNA,OH,Portage,"(41.157284, -81.2411271)","144 E. MAIN STREET, RAVENNA, OH 44266",44266,39133-RAVENNA 4-A,21844100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39133601000
WALGREENS #10810,,430561354,366,685,-30.1,"16,261","17,248",," $76,833.00 "," $97,987.00 ",764 HEBRON ROAD,HEATH,OH,Licking,"(40.03068620000001, -82.4379757)","764 HEBRON ROAD, HEATH, OH 430561354",43056,39089-HEATH 1-A,21689500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39089752802
WALGREENS #10868,,43402,437,379,6.9,"29,656","31,012",," $56,245.00 "," $79,631.00 ",1013 N. MAIN STREET,BOWLING GREEN,OH,Wood,"(41.387044, -83.6512181)","1013 N. MAIN STREET, BOWLING GREEN, OH 43402",43402,39173-BOWLING GREEN 4-D,21770050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39173021602
WALGREENS #10915,,433112016,142,305,-35.4,"18,927","19,915",75.9," $64,217.00 "," $80,093.00 ",101 E. SANDUSKY AVENUE,BELLEFONTAINE,OH,Logan,"(40.3629697, -83.7590281)","101 E. SANDUSKY AVENUE, BELLEFONTAINE, OH 433112016",43311,39091-BELLEFONTAINE 3-A,21680900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39091004500
WALGREENS #10956,,44857-1308,128,201,-21.9,"21,942","23,012",76.2," $62,227.00 "," $77,546.00 ",4 E. LEAGUE STREET,NORWALK,OH,Huron,"(41.2473468, -82.6184763)","4 E. LEAGUE STREET, NORWALK, OH 44857-1308",44857,39077-NORWALK 3-A,21722550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39077915800
WALGREENS #11143,,443333610,435,293,19.3,"19,079","19,301",80.4," $119,313.00 "," $194,487.00 ",3009 W. MARKET STREET,FAIRLAWN,OH,Summit,"(41.1289816, -81.610445)","3009 W. MARKET STREET, FAIRLAWN, OH 443333610",44333,39153-FAIRLAWN 5-A,21761200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39153532202
WALGREENS #11145,,43065,376,494,-13.3,"44,053","45,253",80.8," $154,797.00 "," $194,351.00 ",9669 SAWMILL PARKWAY,POWELL,OH,Delaware,"(40.1578822, -83.09024079999999)","9669 SAWMILL PARKWAY, POWELL, OH 43065",43065,39041-LIBERTY K,21929850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39041011430
WALGREENS #11158,,45133,172,422,-41.3,"21,046","23,260",75," $58,813.00 "," $71,667.00 ",1090 NORTHVIEW DRIVE,HILLSBORO,OH,Highland,"(39.2193611, -83.6074201)","1090 NORTHVIEW DRIVE, HILLSBORO, OH 45133",45133,39071-HILLSBORO 1 NE,21751600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39071954900
WALGREENS #11269,,452315903,658,397,24.3,"37,279","40,172",77," $69,140.00 "," $83,182.00 ",8210 WINTON ROAD,CINCINNATI,OH,Hamilton,"(39.2164454, -84.5175601)","8210 WINTON ROAD, CINCINNATI, OH 452315903",45231,39061-SPRINGFIELD U,20789400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39061022102
WALGREENS #11293,,45750,393,330,8.5,"24,487","25,988",74.6," $56,883.00 "," $87,924.00 ",300 GREENE STREET,MARIETTA,OH,Washington,"(39.4120467, -81.4484256)","300 GREENE STREET, MARIETTA, OH 45750",45750,39167-MARIETTA 2A,21787550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39167021000
WALGREENS #11294,,45601-1174,279,348,-10.8,"48,421","51,492",75.8," $57,430.00 "," $76,989.00 ",1070 WESTERN AVENUE,CHILLICOTHE,OH,Ross,"(39.3326425, -83.01358429999999)","1070 WESTERN AVENUE, CHILLICOTHE, OH 45601-1174",45601,39141-CHILLICOTHE 1-C,21988600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39141955900
WALGREENS #11510,,45431-2526,546,522,2.2,"24,007","25,501",," $80,058.00 "," $96,748.00 ",2269 N. FAIRFIELD ROAD,BEAVERCREEK,OH,Greene,"(39.7559098, -84.05448120000001)","2269 N. FAIRFIELD ROAD, BEAVERCREEK, OH 45431-2526",45431,39057-BEAVERCREEK 022,21913300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39057210101
WALGREENS #11511,,45067,154,730,-64.9,"14,691","15,328",75.3," $88,662.00 "," $100,884.00 ",1001 W. STATE STREET,TRENTON,OH,Butler,"(39.4800848, -84.47820399999999)","1001 W. STATE STREET, TRENTON, OH 45067",45067,39017-ST CLAIR TWP 1,21701550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39017015100
WALGREENS #11558,,44124,625,357,26.8,"38,536","39,727",81.3," $78,895.00 "," $115,619.00 ",5644 MAYFIELD ROAD,LYNDHURST,OH,Cuyahoga,"(41.5195741, -81.4762271)","5644 MAYFIELD ROAD, LYNDHURST, OH 44124",44124,39035-LYNDHURST 2-A,21886600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035170202
WALGREENS #11630,,45231,549,257,35.6,"37,279","40,172",74.9," $69,140.00 "," $83,182.00 ",6918 HAMILTON AVE,CINCINNATI,OH,Hamilton,"(39.2183634, -84.54884179999999)","6918 HAMILTON AVE, CINCINNATI, OH 45231",45231,39061-NORTH COLL HILL 4-A,20112900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39061021801
WALGREENS #11694,,43812,194,310,-22.7,"17,486","18,509",77.2," $51,930.00 "," $63,989.00 ",190 CHESTNUT STREET,COSHOCTON,OH,Coshocton,"(40.2755328, -81.8693017)","190 CHESTNUT STREET, COSHOCTON, OH 43812",43812,39031-COSHOCTON 2-A,21804700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39031961300
WALGREENS #11730,,44410,229,344,-20,"15,889","16,315",79," $63,158.00 "," $87,714.00 ",600 S. MECCA STREET,CORTLAND,OH,Trumbull,"(41.3201267, -80.7317935)","600 S. MECCA STREET, CORTLAND, OH 44410",44410,39155-CORTLAND CITY F,21781850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39155930900
WALGREENS #11748,,44319,457,418,4.4,"20,173","21,211",79.3," $74,781.00 "," $91,261.00 ",361 EAST WATERLOO ROAD,AKRON,OH,Summit,"(41.0291556, -81.5137166)","361 EAST WATERLOO ROAD, AKRON, OH 44319",44319,39153-AKRON 07-H,21913800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39153504800
WALGREENS #11810,,44720-7268,282,312,-4.9,"37,939","39,290",80.5," $81,045.00 "," $109,914.00 ","6701 FRANK AVENUE, N.W.",NORTH CANTON,OH,Stark,"(40.8784627, -81.44188989999999)","6701 FRANK AVENUE, N.W., NORTH CANTON, OH 44720-7268",44720,39151-JACKSON 19,21902950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39151711321
WALGREENS #11846,,453201013,167,463,-46.5,"14,606","15,161",76.3," $68,740.00 "," $81,839.00 ",1213 N. BARRON STREET,EATON,OH,Preble,"(39.7580457, -84.63705759999999)","1213 N. BARRON STREET, EATON, OH 453201013",45320,39135-EATON 7,21744550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39135455002
WALGREENS #11966,,43040,216,410,-30.4,"33,380","35,024",," $96,320.00 "," $111,683.00 ",180 COLEMANS XING,MARYSVILLE,OH,Union,"(40.2384746, -83.349372)","180 COLEMANS XING, MARYSVILLE, OH 43040",43040,39159-MARYSVILLE 01,21793250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39159050502
WALGREENS #12008,,43147-8887,357,308,7.3,"43,757","45,578",83.1," $125,472.00 "," $142,478.00 ",1101 HILL ROAD NORTH,PICKERINGTON,OH,Fairfield,"(39.9104671, -82.7796269)","1101 HILL ROAD NORTH, PICKERINGTON, OH 43147-8887",43147,39045-PICKERINGTON CITY J,21998300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39045032701
WALGREENS #12014,,44136,391,481,-10.3,"23,992","24,769",79.7," $93,713.00 "," $114,558.00 ",19980 W. 130TH STREET,STRONGSVILLE,OH,Cuyahoga,"(41.2769432, -81.78584049999999)","19980 W. 130TH STREET, STRONGSVILLE, OH 44136",44136,39035-STRONGSVILLE 2-C,21917500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035186203
WALGREENS #12083,,43212,639,176,55.6,"21,841","22,959",," $74,952.00 "," $127,125.00 ",1444 W. 5TH AVE,COLUMBUS,OH,Franklin,"(39.989161, -83.04497940000002)","1444 W. 5TH AVE, COLUMBUS, OH 43212",43212,39049-COLUMBUS 33-G,21948900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39049001902
WALGREENS #12159,,43420,192,188,1,"27,121","29,012",75.2," $62,802.00 "," $76,882.00 ",1900 W. STATE STREET,FREMONT,OH,Sandusky,"(41.3570499, -83.1358104)","1900 W. STATE STREET, FREMONT, OH 43420",43420,39143-FREMONT CITY 2-B,21920500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39143961600
WALGREENS #12372,,43160,179,362,-33.2,"20,559","21,660",65.6," $57,475.00 "," $75,055.00 ",1240 COLUMBUS AVENUE,WASHINGTON C.H.,OH,Fayette,"(39.5471111, -83.4274309)","1240 COLUMBUS AVENUE, WASHINGTON C.H., OH 43160",43160,39047-WASHINGTON 1B,21976500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39047926100
WALGREENS #12444,,44109,189,81,39.7,"34,536","38,019",74.3," $43,130.00 "," $56,438.00 ",3415 CLARK AVE.,CLEVELAND,OH,Cuyahoga,"(41.4693168, -81.70699309999999)","3415 CLARK AVE., CLEVELAND, OH 44109",44109,39035-CLEVELAND 14-N,20790400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035102900
WALGREENS #12445,,44070,458,363,11.5,"30,433","31,796",77.4," $85,435.00 "," $105,371.00 ",24590 LORAIN ROAD,NORTH OLMSTED,OH,Cuyahoga,"(41.4272489, -81.8949277)","24590 LORAIN ROAD, NORTH OLMSTED, OH 44070",44070,39035-NORTH OLMSTED 1-D,21917600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035174106
WALGREENS #12476,,45640,236,631,-45.2,"15,205","16,156",74.4," $62,813.00 "," $82,398.00 ",521 EAST MAIN STREET,JACKSON,OH,Jackson,"(39.0476246, -82.6322191)","521 EAST MAIN STREET, JACKSON, OH 45640",45640,39079-JACKSON 1-A,21913150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39079957500
WALGREENS #12634,,44134,427,373,6.7,"35,925","37,796",76," $67,116.00 "," $83,801.00 ",1415 ROCKSIDE ROAD,PARMA,OH,Cuyahoga,"(41.4048697, -81.6891428)","1415 ROCKSIDE ROAD, PARMA, OH 44134",44134,39035-PARMA 4-C,22069150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,39035177302
